id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
2728.0,en,Postal,7.696,2007-08-11,4.5,228.0,"['Action', 'Comedy']","The story begins with a regular Joe who tries desperately to seek employment, but embarks on a violent rampage when he teams up with cult leader Uncle Dave. Their first act is to heist an amusement park, only to learn that the Taliban are planning the same heist as well. Chaos ensues, and now the Postal Dude must not only take on terrorists but also political figures.",0.0,100.0,Some comedies go too far... others start there.
24935.0,en,Return of the Living Dead: Necropolis,21.302,2005-10-15,5.2,150.0,"['Horror', 'Comedy']","A group of teenagers who, in an attempt to rescue their friend from an evil corporation, end up releasing a horde of blood thirsty zombies.",0.0,88.0,You cannot kill what is already dead.
9896.0,en,Rat Race,11.156,2001-08-17,6.2,1334.0,"['Adventure', 'Comedy']","In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",85498534.0,112.0,563 miles. 9 people. $2 million. 1001 problems!
474214.0,en,Trading Paint,8.749,2019-02-22,5.5,72.0,"['Action', 'Drama', 'Thriller']","A stock car racing legend is drawn back to the dirt track when his son, an aspiring driver, joins a rival racing team.",0.0,87.0,Racing is in their blood
577.0,en,To Die For,13.381,1995-09-22,6.6,556.0,"['Drama', 'Comedy', 'Crime']","Suzanne Stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary.",21284514.0,106.0,All she wanted was a little attention
411221.0,es,Ozzy,14.449,2016-10-14,6.1,127.0,"['Animation', 'Family']","Ozzy, a friendly, peaceful beagle has his idyllic life turned upside down when the Martins leave on a long and distant trip. There's only one problem: no dogs allowed! Unable to bring their beloved Ozzy along for the ride, they settle on the next best thing, a top-of-the-line canine spa called Blue Creek.",0.0,90.0,Fast & Furry
515195.0,en,Yesterday,24.503,2019-06-27,6.7,2910.0,"['Music', 'Comedy', 'Romance', 'Fantasy']","Jack Malik is a struggling singer-songwriter in an English seaside town whose dreams of fame are rapidly fading, despite the fierce devotion and support of his childhood best friend, Ellie. After a freak bus accident during a mysterious global blackout, Jack wakes up to discover that he's the only person on Earth who can remember The Beatles.",88092097.0,116.0,Everyone in the world has forgotten The Beatles. Everyone except Jack…
646207.0,en,The Ice Road,151.124,2021-06-24,7.2,730.0,"['Action', 'Adventure', 'Drama', 'Thriller']","After a remote diamond mine collapses in far northern Canada, an ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.",2147110.0,108.0,This mission is on thin ice.
1725.0,en,West Side Story,12.115,1961-12-13,7.3,1326.0,"['Crime', 'Drama', 'Romance']","In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy.",43656822.0,152.0,The screen achieves one of the great entertainments in the history of motion pictures.
18736.0,en,The Lizzie McGuire Movie,14.172,2003-05-02,6.3,1048.0,"['Family', 'Comedy']","Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true.",55534455.0,94.0,The only risk in taking an adventure is not taking it at all.
399174.0,en,Isle of Dogs,28.544,2018-03-23,7.9,3602.0,"['Adventure', 'Comedy', 'Animation']","In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island that's a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.",64241499.0,101.0,Welcome to the Isle of Dogs.
341013.0,en,Atomic Blonde,30.032,2017-07-26,6.4,5169.0,"['Action', 'Thriller']",An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,100014025.0,115.0,Talents can be overrated.
10650.0,en,Sudden Impact,12.512,1983-12-07,6.6,601.0,"['Crime', 'Action', 'Thriller']","When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.",67642693.0,117.0,Dirty Harry is at it again
10147.0,en,Bad Santa,21.259,2003-11-26,6.5,1597.0,"['Drama', 'Comedy', 'Crime']",A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,76488889.0,92.0,He doesn't care if you're naughty or nice.
53064.0,ja,地下幻燈劇画 少女椿,20.105,1992-05-02,6.6,72.0,"['Horror', 'Animation', 'Drama']","After losing her parents, young flower selling Midori is put up by a fairground group. She is abused and forced to slavery, until the arrival of an enigmatic magician of short stature, who gives her hope for a better future.",0.0,48.0,The camelia girl
381.0,en,To Catch a Thief,12.601,1955-08-03,7.4,1083.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","An ex-thief is accused of enacting a new crime spree, so to clear his name he sets off to catch the new thief, who’s imitating his signature style.",8750000.0,107.0,WANTED by the police in all the luxury-spots of Europe!... A catch for any woman!
56601.0,en,The Perfect Game,12.706,2010-04-01,6.8,96.0,"['Drama', 'Family']","Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.",3878993.0,118.0,Dream for the fences.
566222.0,en,The Great Hack,12.627,2019-01-26,6.8,370.0,['Documentary'],"Data—arguably the world’s most valuable asset—is being weaponized to wage cultural and political wars. The dark world of data exploitation is uncovered through the unpredictable, personal journeys of players on different sides of the explosive Cambridge Analytica/Facebook data story.",0.0,114.0,They took your data. Then they took control.
51170.0,en,Open Season 3,20.992,2010-10-21,5.7,415.0,"['Adventure', 'Animation', 'Family', 'Comedy']","Boog, Elliot, and their forest friends return with an all-new adventure, this time in a Big Top Circus! The comedy begins when Boog's pals choose their family obligations over the annual guy's trip, and a disappointed Boog decides to take a trip of his own, which leads him right into the middle of a circus ring...literally. When he switches places with a devious look-a-like circus grizzly and falls for an alluring Russian troupe member, he'll come to realize that maybe you don't have to choose between family and friendship after all.",0.0,75.0,Boog and Elliot are Back and the Fur is Going to Fly!
11775.0,en,Intolerable Cruelty,13.674,2003-09-02,5.9,1100.0,"['Crime', 'Comedy', 'Romance']",A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.,119940815.0,100.0,They can't keep their hands off each others assets.
38684.0,en,Jane Eyre,15.366,2011-03-11,7.2,1140.0,"['Drama', 'Romance']","After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meet the dark, cold, and abrupt master of the house, Mr. Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Mr. Rochester's terrible secret be about to destroy it forever?",34710627.0,120.0,She sought refuge… and found a place haunted by secrets.
300669.0,en,Don't Breathe,72.706,2016-06-08,7.0,5745.0,"['Horror', 'Thriller']",A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,159047649.0,89.0,In the dark the blind man is king.
423899.0,en,Victoria & Abdul,20.066,2017-09-14,7.0,976.0,"['Drama', 'History']",Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,65421267.0,112.0,History's most unlikely friendship.
9560.0,en,A Walk in the Clouds,15.574,1995-08-11,7.2,679.0,"['Drama', 'Romance']",World War II vet Paul Sutton falls for a pregnant and unwed woman who persuades him -- during their first encounter -- to pose as her husband so she can face her family.,50012507.0,103.0,A man in search. A woman in need. A story of fate.
8688.0,en,Snake Eyes,10.567,1998-08-07,6.1,948.0,"['Thriller', 'Crime', 'Mystery']","All bets are off when corrupt homicide cop Rick Santoro witnesses a murder during a boxing match. It's up to him and lifelong friend and naval intelligence agent Kevin Dunne to uncover the conspiracy behind the killing. At every turn, Santoro makes increasingly shocking discoveries that even he can't turn a blind eye to.",103891409.0,98.0,Believe everything except your eyes.
26648.0,it,Il portiere di notte,14.685,1974-04-03,6.8,202.0,"['War', 'Drama', 'Romance']","A concentration camp survivor discovers her former torturer and lover working as a porter at a hotel in postwar Vienna. When the couple attempt to re-create their sadomasochistic relationship, his former SS comrades begin to stalk them.",0.0,118.0,The Most Controversial Picture of Our Time!
693113.0,en,Midnight in the Switchgrass,28.105,2021-07-23,6.5,173.0,"['Crime', 'Mystery', 'Thriller', 'Action']","FBI Agent Karl Helter and his partner Rebecca Lombardo are very close to busting a sex-trafficking ring. When they realize their investigation has crossed the path of a brutal serial killer, they team up with a Texas Ranger to put an end to the infamous 'Truck Stop Killer'.",0.0,99.0,Can they stop a serial killer who can't stop himself?
